order_id,date,day_of_week,hour,location,product,category,quantity,unit_price,unit_cost,discount_pct,gross_revenue,discount_amount,net_revenue,total_cost,profit,profit_margin,profit_tier
110957,2025-08-10,Sunday,19,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.15,12.99,1.9485,11.0415,5.1,5.941500000000001,0.53810623556582,Tier A (High Margin)
110957,2025-08-10,Sunday,19,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.15,5.49,0.8235,4.6665,1.4,3.2665,0.699989285331619,Tier A (High Margin)
110958,2025-08-10,Sunday,13,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
110959,2025-08-10,Sunday,13,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
110959,2025-08-10,Sunday,13,Westside Mall,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
110959,2025-08-10,Sunday,13,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
110960,2025-08-10,Sunday,21,Westside Mall,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
110961,2025-08-10,Sunday,21,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
110962,2025-08-10,Sunday,20,Westside Mall,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
110963,2025-08-10,Sunday,12,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
110964,2025-08-10,Sunday,21,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
110964,2025-08-10,Sunday,21,Westside Mall,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
110965,2025-08-10,Sunday,18,Westside Mall,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
110966,2025-08-10,Sunday,12,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
110966,2025-08-10,Sunday,12,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
110967,2025-08-10,Sunday,22,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
110967,2025-08-10,Sunday,22,Westside Mall,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
110967,2025-08-10,Sunday,22,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
110968,2025-08-10,Sunday,19,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
110968,2025-08-10,Sunday,19,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
110968,2025-08-10,Sunday,19,Westside Mall,Grilled Chicken Salad,Entree,2,10.99,4.1,0.0,21.98,0.0,21.98,8.2,13.78,0.6269335759781619,Tier A (High Margin)
110969,2025-08-10,Sunday,11,Westside Mall,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
110970,2025-08-10,Sunday,19,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
110971,2025-08-10,Sunday,19,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
110971,2025-08-10,Sunday,19,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
110972,2025-08-10,Sunday,21,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
110972,2025-08-10,Sunday,21,Westside Mall,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
110972,2025-08-10,Sunday,21,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
110972,2025-08-10,Sunday,21,Westside Mall,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
110973,2025-08-10,Sunday,22,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
110974,2025-08-10,Sunday,19,Westside Mall,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
110974,2025-08-10,Sunday,19,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
110974,2025-08-10,Sunday,19,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
110974,2025-08-10,Sunday,19,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
110975,2025-08-10,Sunday,13,Airport Rd,Fountain Soda,Beverage,2,2.99,0.35,0.0,5.98,0.0,5.98,0.7,5.28,0.882943143812709,Tier A (High Margin)
110975,2025-08-10,Sunday,13,Airport Rd,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
110975,2025-08-10,Sunday,13,Airport Rd,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
110975,2025-08-10,Sunday,13,Airport Rd,Buffalo Chicken Wrap,Entree,2,9.99,3.4,0.0,19.98,0.0,19.98,6.8,13.18,0.6596596596596597,Tier A (High Margin)
110976,2025-08-10,Sunday,21,Airport Rd,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
110976,2025-08-10,Sunday,21,Airport Rd,Onion Rings,Sides,2,5.49,1.4,0.0,10.98,0.0,10.98,2.8,8.18,0.7449908925318761,Tier A (High Margin)
110977,2025-08-10,Sunday,12,Airport Rd,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
110977,2025-08-10,Sunday,12,Airport Rd,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
110977,2025-08-10,Sunday,12,Airport Rd,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
110978,2025-08-10,Sunday,21,Airport Rd,Brownie Sundae,Dessert,1,5.99,1.6,0.15,5.99,0.8985,5.0915,1.6,3.4915,0.6857507610723755,Tier A (High Margin)
110978,2025-08-10,Sunday,21,Airport Rd,Classic Burger,Entree,1,11.49,4.8,0.15,11.49,1.7235,9.7665,4.8,4.966500000000001,0.5085240362463523,Tier A (High Margin)
110979,2025-08-10,Sunday,11,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
110980,2025-08-10,Sunday,21,Airport Rd,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
110980,2025-08-10,Sunday,21,Airport Rd,Onion Rings,Sides,2,5.49,1.4,0.0,10.98,0.0,10.98,2.8,8.18,0.7449908925318761,Tier A (High Margin)
110981,2025-08-10,Sunday,22,Airport Rd,Fountain Soda,Beverage,2,2.99,0.35,0.0,5.98,0.0,5.98,0.7,5.28,0.882943143812709,Tier A (High Margin)
110981,2025-08-10,Sunday,22,Airport Rd,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
110981,2025-08-10,Sunday,22,Airport Rd,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
110982,2025-08-10,Sunday,11,Airport Rd,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
110983,2025-08-10,Sunday,21,Airport Rd,Fountain Soda,Beverage,1,2.99,0.35,0.15,2.99,0.4485,2.5415,0.35,2.1915,0.8622860515443636,Tier A (High Margin)
110983,2025-08-10,Sunday,21,Airport Rd,Onion Rings,Sides,1,5.49,1.4,0.15,5.49,0.8235,4.6665,1.4,3.2665,0.699989285331619,Tier A (High Margin)
110984,2025-08-10,Sunday,12,Airport Rd,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
110985,2025-08-10,Sunday,14,Airport Rd,Brownie Sundae,Dessert,1,5.99,1.6,0.15,5.99,0.8985,5.0915,1.6,3.4915,0.6857507610723755,Tier A (High Margin)
110986,2025-08-10,Sunday,18,Airport Rd,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
110986,2025-08-10,Sunday,18,Airport Rd,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
110987,2025-08-10,Sunday,19,Airport Rd,Buffalo Chicken Wrap,Entree,2,9.99,3.4,0.15,19.98,2.997,16.983,6.8,10.183,0.5995995995995995,Tier A (High Margin)
110987,2025-08-10,Sunday,19,Airport Rd,Loaded Fries,Sides,1,6.49,1.7,0.15,6.49,0.9735,5.516500000000001,1.7,3.8165,0.6918335901386748,Tier A (High Margin)
110987,2025-08-10,Sunday,19,Airport Rd,Boneless Wings (10pc),Wings,2,11.99,4.2,0.15,23.98,3.597,20.383,8.4,11.983,0.5878918706765442,Tier A (High Margin)
110988,2025-08-10,Sunday,15,Airport Rd,Fountain Soda,Beverage,2,2.99,0.35,0.0,5.98,0.0,5.98,0.7,5.28,0.882943143812709,Tier A (High Margin)
110988,2025-08-10,Sunday,15,Airport Rd,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
110989,2025-08-10,Sunday,13,Airport Rd,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
110989,2025-08-10,Sunday,13,Airport Rd,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
110989,2025-08-10,Sunday,13,Airport Rd,Fountain Soda,Beverage,2,2.99,0.35,0.0,5.98,0.0,5.98,0.7,5.28,0.882943143812709,Tier A (High Margin)
110990,2025-08-10,Sunday,19,Airport Rd,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
110991,2025-08-10,Sunday,15,Airport Rd,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
110991,2025-08-10,Sunday,15,Airport Rd,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001,0.6073903002309469,Tier A (High Margin)
110991,2025-08-10,Sunday,15,Airport Rd,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
110992,2025-08-10,Sunday,13,Airport Rd,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
110993,2025-08-10,Sunday,19,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
110994,2025-08-10,Sunday,11,Airport Rd,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001,0.6073903002309469,Tier A (High Margin)
110994,2025-08-10,Sunday,11,Airport Rd,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
110995,2025-08-10,Sunday,18,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
110996,2025-08-10,Sunday,21,Airport Rd,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
110996,2025-08-10,Sunday,21,Airport Rd,Loaded Fries,Sides,2,6.49,1.7,0.0,12.98,0.0,12.98,3.4,9.58,0.7380585516178736,Tier A (High Margin)
110997,2025-08-10,Sunday,11,Airport Rd,Draft Beer (16oz),Beverage,1,5.99,1.2,0.15,5.99,0.8985,5.0915,1.2,3.8915,0.7643130708042817,Tier A (High Margin)
110997,2025-08-10,Sunday,11,Airport Rd,Classic Wings (10pc),Wings,1,12.99,5.1,0.15,12.99,1.9485,11.0415,5.1,5.941500000000001,0.53810623556582,Tier A (High Margin)
110998,2025-08-10,Sunday,22,Airport Rd,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
110998,2025-08-10,Sunday,22,Airport Rd,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
110999,2025-08-10,Sunday,18,Airport Rd,Onion Rings,Sides,2,5.49,1.4,0.0,10.98,0.0,10.98,2.8,8.18,0.7449908925318761,Tier A (High Margin)
110999,2025-08-10,Sunday,18,Airport Rd,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
110999,2025-08-10,Sunday,18,Airport Rd,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
110999,2025-08-10,Sunday,18,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
111000,2025-08-10,Sunday,12,Airport Rd,Draft Beer (16oz),Beverage,1,5.99,1.2,0.15,5.99,0.8985,5.0915,1.2,3.8915,0.7643130708042817,Tier A (High Margin)
111000,2025-08-10,Sunday,12,Airport Rd,Classic Burger,Entree,1,11.49,4.8,0.15,11.49,1.7235,9.7665,4.8,4.966500000000001,0.5085240362463523,Tier A (High Margin)
111001,2025-08-10,Sunday,11,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
111001,2025-08-10,Sunday,11,Airport Rd,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
111002,2025-08-10,Sunday,18,Airport Rd,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
111003,2025-08-10,Sunday,19,Airport Rd,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
111003,2025-08-10,Sunday,19,Airport Rd,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
111003,2025-08-10,Sunday,19,Airport Rd,Loaded Fries,Sides,2,6.49,1.7,0.0,12.98,0.0,12.98,3.4,9.58,0.7380585516178736,Tier A (High Margin)
111004,2025-08-10,Sunday,12,Airport Rd,Buffalo Chicken Wrap,Entree,2,9.99,3.4,0.15,19.98,2.997,16.983,6.8,10.183,0.5995995995995995,Tier A (High Margin)
111005,2025-08-10,Sunday,19,Airport Rd,Onion Rings,Sides,2,5.49,1.4,0.0,10.98,0.0,10.98,2.8,8.18,0.7449908925318761,Tier A (High Margin)
111006,2025-08-10,Sunday,18,Airport Rd,Classic Wings (10pc),Wings,2,12.99,5.1,0.0,25.98,0.0,25.98,10.2,15.78,0.6073903002309469,Tier A (High Margin)
111006,2025-08-10,Sunday,18,Airport Rd,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
111006,2025-08-10,Sunday,18,Airport Rd,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
111007,2025-08-10,Sunday,12,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
111007,2025-08-10,Sunday,12,Airport Rd,Draft Beer (16oz),Beverage,2,5.99,1.2,0.0,11.98,0.0,11.98,2.4,9.58,0.7996661101836394,Tier A (High Margin)
111007,2025-08-10,Sunday,12,Airport Rd,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
111008,2025-08-10,Sunday,11,Airport Rd,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
111008,2025-08-10,Sunday,11,Airport Rd,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
111009,2025-08-10,Sunday,18,Airport Rd,Buffalo Chicken Wrap,Entree,2,9.99,3.4,0.0,19.98,0.0,19.98,6.8,13.18,0.6596596596596597,Tier A (High Margin)
111009,2025-08-10,Sunday,18,Airport Rd,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
111010,2025-08-10,Sunday,17,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
111011,2025-08-10,Sunday,15,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
111012,2025-08-10,Sunday,18,Airport Rd,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
111012,2025-08-10,Sunday,18,Airport Rd,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
111013,2025-08-10,Sunday,19,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
111013,2025-08-10,Sunday,19,Airport Rd,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001,0.6073903002309469,Tier A (High Margin)
111014,2025-08-10,Sunday,17,Airport Rd,Fountain Soda,Beverage,2,2.99,0.35,0.0,5.98,0.0,5.98,0.7,5.28,0.882943143812709,Tier A (High Margin)
111015,2025-08-10,Sunday,20,Airport Rd,Draft Beer (16oz),Beverage,1,5.99,1.2,0.15,5.99,0.8985,5.0915,1.2,3.8915,0.7643130708042817,Tier A (High Margin)
111016,2025-08-10,Sunday,20,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
111017,2025-08-10,Sunday,20,Airport Rd,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
111017,2025-08-10,Sunday,20,Airport Rd,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
111018,2025-08-10,Sunday,11,Airport Rd,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
111018,2025-08-10,Sunday,11,Airport Rd,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
111019,2025-08-10,Sunday,20,Airport Rd,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
111020,2025-08-10,Sunday,11,Airport Rd,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
111020,2025-08-10,Sunday,11,Airport Rd,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
111021,2025-08-10,Sunday,17,Airport Rd,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
111022,2025-08-10,Sunday,22,Airport Rd,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
111022,2025-08-10,Sunday,22,Airport Rd,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
111023,2025-08-10,Sunday,18,Airport Rd,Classic Wings (10pc),Wings,2,12.99,5.1,0.0,25.98,0.0,25.98,10.2,15.78,0.6073903002309469,Tier A (High Margin)
111023,2025-08-10,Sunday,18,Airport Rd,Boneless Wings (10pc),Wings,2,11.99,4.2,0.0,23.98,0.0,23.98,8.4,15.58,0.6497080900750626,Tier A (High Margin)
111024,2025-08-10,Sunday,19,Airport Rd,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
111025,2025-08-10,Sunday,21,Airport Rd,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
111026,2025-08-10,Sunday,19,Airport Rd,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
111026,2025-08-10,Sunday,19,Airport Rd,Grilled Chicken Salad,Entree,2,10.99,4.1,0.0,21.98,0.0,21.98,8.2,13.78,0.6269335759781619,Tier A (High Margin)
111026,2025-08-10,Sunday,19,Airport Rd,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
111027,2025-08-10,Sunday,12,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
111028,2025-08-10,Sunday,18,Airport Rd,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001,0.6073903002309469,Tier A (High Margin)
111028,2025-08-10,Sunday,18,Airport Rd,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
111028,2025-08-10,Sunday,18,Airport Rd,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
111029,2025-08-10,Sunday,13,Airport Rd,Classic Burger,Entree,1,11.49,4.8,0.15,11.49,1.7235,9.7665,4.8,4.966500000000001,0.5085240362463523,Tier A (High Margin)
111029,2025-08-10,Sunday,13,Airport Rd,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.15,8.49,1.2735,7.2165,2.3,4.9165,0.6812859419386129,Tier A (High Margin)
111029,2025-08-10,Sunday,13,Airport Rd,Boneless Wings (10pc),Wings,1,11.99,4.2,0.15,11.99,1.7985,10.1915,4.2,5.991499999999999,0.5878918706765441,Tier A (High Margin)
111029,2025-08-10,Sunday,13,Airport Rd,Draft Beer (16oz),Beverage,1,5.99,1.2,0.15,5.99,0.8985,5.0915,1.2,3.8915,0.7643130708042817,Tier A (High Margin)
111030,2025-08-10,Sunday,15,Airport Rd,Grilled Chicken Salad,Entree,2,10.99,4.1,0.0,21.98,0.0,21.98,8.2,13.78,0.6269335759781619,Tier A (High Margin)
111031,2025-08-10,Sunday,20,Airport Rd,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
111032,2025-08-10,Sunday,22,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
111032,2025-08-10,Sunday,22,Airport Rd,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001,0.6073903002309469,Tier A (High Margin)
111033,2025-08-10,Sunday,12,Airport Rd,Boneless Wings (10pc),Wings,2,11.99,4.2,0.0,23.98,0.0,23.98,8.4,15.58,0.6497080900750626,Tier A (High Margin)
111034,2025-08-10,Sunday,18,Airport Rd,Brownie Sundae,Dessert,1,5.99,1.6,0.15,5.99,0.8985,5.0915,1.6,3.4915,0.6857507610723755,Tier A (High Margin)
111034,2025-08-10,Sunday,18,Airport Rd,Classic Wings (10pc),Wings,1,12.99,5.1,0.15,12.99,1.9485,11.0415,5.1,5.941500000000001,0.53810623556582,Tier A (High Margin)
111034,2025-08-10,Sunday,18,Airport Rd,Onion Rings,Sides,1,5.49,1.4,0.15,5.49,0.8235,4.6665,1.4,3.2665,0.699989285331619,Tier A (High Margin)
111035,2025-08-10,Sunday,19,Airport Rd,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
